,Id,PID,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Mo Sold,Yr Sold,SalePrice,MS Zoning_Other,MS Zoning_RL,MS Zoning_RM,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Briardale,Neighborhood_Brook Side,Neighborhood_Clear Creek,Neighborhood_College Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_Meadow Village,Neighborhood_Mitchel,Neighborhood_North Ames,Neighborhood_North Ridge Heights,Neighborhood_North West Ames,Neighborhood_Northpark Villa,Neighborhood_Northridge,Neighborhood_Old Town,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Sawyer West,Neighborhood_Somer Street,Neighborhood_Stone Brook,Neighborhood_Timberland,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_Other,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2Story,House Style_Other,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Other,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Other,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_None,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Paved Drive_P,Paved Drive_Y,Sale Type_New,Sale Type_Other,Sale Type_WD 
31,2860,909276010,70,11435,8,7,1929,1950,0.0,3,3,4,3,0,0.0,0.0,792.0,792.0,2,1,792,725,1517,0.0,0.0,1,0,3,1,4,7,2,1931.0,2.0,400.0,0,0,0,0,6,2006,230000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
32,2517,533250130,120,9549,8,5,1995,1996,0.0,4,4,4,4,2,437.0,1057.0,0.0,1494.0,5,1,1494,0,1494,1.0,0.0,1,1,2,1,5,6,1,1995.0,2.0,481.0,0,30,0,216,4,2006,270000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
33,1933,535302070,20,10950,6,6,1952,1952,0.0,3,3,3,3,0,441.0,0.0,507.0,948.0,3,1,948,0,948,0.0,0.0,1,0,2,1,3,5,0,1952.0,2.0,410.0,0,48,0,0,4,2007,125000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
34,820,906340110,20,10637,8,5,2007,2008,336.0,4,3,5,3,3,1288.0,0.0,417.0,1705.0,5,1,1718,0,1718,1.0,0.0,2,0,3,1,4,7,1,2007.0,3.0,826.0,208,44,0,0,9,2009,297000,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
35,675,535426150,20,9000,6,6,1958,1958,82.0,3,3,4,3,3,0.0,0.0,160.0,160.0,2,1,1142,0,1142,0.0,0.0,1,0,2,1,3,5,1,1958.0,1.0,384.0,0,28,64,0,4,2009,113500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
36,2910,923225240,160,2665,5,6,1977,1977,0.0,3,3,3,3,0,548.0,173.0,36.0,757.0,5,1,925,550,1475,0.0,0.0,2,0,4,1,3,6,1,1977.0,1.0,336.0,104,26,0,0,7,2006,127000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
37,21,527358140,20,11751,6,6,1977,1977,480.0,3,3,4,3,0,705.0,0.0,1139.0,1844.0,5,1,1844,0,1844,0.0,0.0,2,0,3,1,3,7,1,1977.0,2.0,546.0,0,122,0,0,1,2010,190000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
38,1873,534177210,20,9600,7,6,1973,1973,320.0,3,3,3,3,0,916.0,0.0,326.0,1242.0,2,1,1242,0,1242,0.0,0.0,1,1,3,1,3,6,1,1973.0,2.0,528.0,0,0,0,0,9,2007,175500,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
39,2125,907135050,20,8428,5,7,1994,1994,0.0,3,4,4,4,0,420.0,0.0,570.0,990.0,5,1,990,0,990,1.0,0.0,1,0,3,1,3,5,0,1995.0,1.0,384.0,256,0,0,0,7,2007,146000,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
40,1489,908102260,20,9937,5,6,1965,1965,0.0,4,3,3,3,0,830.0,290.0,136.0,1256.0,4,1,1256,0,1256,1.0,0.0,1,1,3,1,3,6,0,1965.0,1.0,276.0,736,68,0,0,6,2008,147500,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41,2383,528110050,20,13891,10,5,2006,2006,0.0,5,3,5,4,3,1386.0,0.0,690.0,2076.0,5,1,2076,0,2076,1.0,0.0,2,1,2,1,5,7,1,2006.0,3.0,850.0,216,229,0,0,9,2006,465000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
42,983,923275040,85,9101,5,6,1978,1978,104.0,3,4,4,3,2,1097.0,0.0,0.0,1097.0,5,1,1110,0,1110,1.0,0.0,1,0,1,1,4,4,1,1978.0,2.0,602.0,303,30,0,0,7,2009,165500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
43,1325,902406090,50,12150,5,5,1954,1954,335.0,3,3,3,3,0,0.0,0.0,1050.0,1050.0,5,0,1050,745,1795,0.0,0.0,2,0,4,1,3,7,0,1954.0,1.0,352.0,0,0,0,0,11,2008,131500,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
44,1378,905102170,20,11200,5,5,1965,1965,0.0,3,3,3,3,0,906.0,0.0,134.0,1040.0,5,1,1040,0,1040,1.0,0.0,1,0,3,1,3,5,0,1965.0,1.0,384.0,0,0,0,0,2,2008,129500,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
45,1537,909281110,70,9670,8,6,1935,1950,40.0,3,3,3,2,0,210.0,0.0,398.0,608.0,3,1,983,890,1873,0.0,0.0,1,1,4,1,3,9,2,1935.0,2.0,786.0,0,0,207,0,6,2008,257076,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
46,905,909101140,50,10998,5,5,1941,1960,0.0,3,3,3,3,0,408.0,420.0,156.0,984.0,5,1,984,620,1604,0.0,0.0,2,0,3,1,3,6,0,1977.0,2.0,660.0,0,68,0,0,7,2009,117000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
47,1532,909275050,70,7200,7,6,1931,2000,0.0,3,2,4,3,0,0.0,0.0,776.0,776.0,3,1,851,651,1502,0.0,0.0,1,1,3,1,3,6,1,1931.0,1.0,270.0,0,0,112,0,2,2008,149000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
48,132,534475100,20,9920,5,5,1954,1954,110.0,3,3,3,3,0,354.0,290.0,412.0,1056.0,3,1,1063,0,1063,1.0,0.0,1,0,3,1,3,6,0,1954.0,1.0,280.0,0,0,164,0,2,2010,128000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
49,1078,528188090,160,2448,7,5,2003,2004,106.0,4,3,4,3,0,0.0,0.0,764.0,764.0,5,1,764,862,1626,0.0,0.0,2,1,2,1,4,6,0,2003.0,2.0,474.0,0,27,0,0,10,2008,155000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
50,2511,533221080,160,2998,6,5,2000,2000,513.0,4,3,4,3,0,353.0,0.0,403.0,756.0,5,1,768,756,1524,0.0,0.0,2,1,2,1,4,4,0,2000.0,2.0,440.0,0,32,0,0,6,2006,166000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
51,912,909250220,50,7804,4,3,1928,1950,0.0,3,3,3,3,0,622.0,0.0,500.0,1122.0,3,1,1328,653,1981,1.0,0.0,2,0,4,1,4,7,2,1981.0,2.0,576.0,431,44,0,0,12,2009,135000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
52,330,923226250,160,1476,4,7,1970,1970,0.0,3,3,3,3,0,176.0,0.0,370.0,546.0,5,1,546,546,1092,0.0,0.0,1,1,3,1,3,5,0,1970.0,0.0,0.0,200,26,0,0,3,2010,76000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
53,2586,535305120,20,10170,6,6,1951,1951,522.0,3,3,3,3,0,0.0,0.0,216.0,216.0,3,1,1575,0,1575,0.0,0.0,1,1,2,1,4,5,1,1951.0,2.0,400.0,0,0,0,0,6,2006,155000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
54,224,905106140,60,9364,6,7,1969,1969,143.0,3,3,3,3,0,371.0,0.0,292.0,663.0,3,1,663,689,1352,0.0,0.0,1,1,4,1,3,7,0,1969.0,1.0,299.0,379,36,0,0,3,2010,158000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
55,98,533212020,160,2544,7,5,2004,2005,0.0,4,3,4,3,0,368.0,42.0,190.0,600.0,5,1,600,600,1200,1.0,0.0,2,1,2,1,4,4,0,2004.0,2.0,480.0,0,172,0,0,2,2010,149500,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
56,2565,534479300,20,9888,5,6,1954,1975,0.0,3,4,3,3,0,486.0,0.0,450.0,936.0,3,1,936,0,936,0.0,0.0,1,0,2,1,3,5,0,1954.0,1.0,240.0,0,0,160,0,3,2006,121000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
57,1934,535304170,20,7942,6,7,1953,1953,0.0,3,3,3,3,0,85.0,955.0,0.0,1040.0,3,1,1040,0,1040,0.0,1.0,1,0,3,1,3,6,0,1953.0,1.0,293.0,0,0,0,0,6,2007,136000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
58,997,527107010,60,15038,6,5,1996,1996,0.0,3,3,4,3,0,138.0,0.0,778.0,916.0,4,1,916,720,1636,0.0,0.0,2,1,3,1,3,7,1,1996.0,2.0,386.0,168,84,0,0,11,2008,173000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
59,64,528382020,60,11764,8,7,1999,2007,348.0,4,3,4,3,0,524.0,0.0,628.0,1152.0,5,1,1164,1106,2270,0.0,0.0,2,1,4,1,4,9,1,1999.0,3.0,671.0,132,57,0,0,4,2010,290000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
60,1799,528458130,60,9000,8,5,2007,2007,0.0,4,3,4,3,2,64.0,0.0,1120.0,1184.0,5,1,1184,1426,2610,0.0,0.0,2,1,4,1,5,11,1,2007.0,2.0,550.0,208,364,0,0,8,2007,303477,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
61,230,905109170,20,20062,7,7,1977,2001,0.0,4,4,4,3,3,1092.0,0.0,328.0,1420.0,4,1,1483,0,1483,1.0,0.0,1,1,1,1,3,4,2,1977.0,2.0,690.0,496,0,0,0,4,2010,270000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
62,1295,902109160,50,7308,5,5,1920,1950,0.0,2,2,3,3,0,360.0,0.0,576.0,936.0,4,0,960,780,1740,0.0,0.0,1,0,2,1,5,6,1,1920.0,1.0,225.0,0,0,236,0,6,2008,122250,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
63,638,535178120,20,8750,5,5,1955,1955,0.0,3,3,3,3,0,172.0,483.0,727.0,1382.0,4,1,1382,0,1382,0.0,1.0,1,0,3,1,4,6,0,1955.0,1.0,350.0,280,0,0,0,7,2009,153000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
64,2278,923202134,20,8402,5,5,2007,2007,0.0,3,3,4,3,0,206.0,0.0,914.0,1120.0,5,1,1120,0,1120,0.0,0.0,1,0,3,1,3,6,0,2007.0,0.0,0.0,0,30,0,0,12,2007,147000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
65,2202,909252150,70,4000,7,8,1930,1995,0.0,3,3,4,3,0,246.0,0.0,285.0,531.0,3,1,567,531,1098,1.0,0.0,1,0,2,1,3,5,1,1930.0,1.0,216.0,0,0,0,0,6,2007,148500,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
66,2833,908188150,160,3363,7,5,2004,2004,117.0,4,3,4,3,0,0.0,0.0,976.0,976.0,5,1,976,732,1708,0.0,0.0,2,0,3,1,4,7,0,2004.0,2.0,380.0,0,40,0,0,4,2006,130000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
